Unnamed: 0,date,tweet_content,user_name,id,Tweet Category
1200,2023-06-26 13:19:28+00:00,@Buhlebendalo__M Yhoo byeee,Speshy__,1.63E+18,YHOO
1201,2023-06-26 13:15:16+00:00,@SavageMaveriick Lol yhoo,_MishyMishie,1.63E+18,YHOO
1202,2023-06-26 13:14:51+00:00,Yhoo fuck everything. I need a drink,uPeace_,1.63E+18,YHOO
1203,2023-06-26 13:10:28+00:00,@leethando__ Yhoo I miss them 😩😩😭,OnkaBaby1,1.63E+18,YHOO
1204,2023-06-26 13:07:32+00:00,@ZintleDiko Gambling yhoo you are starting a problem for yourself 😭,ace_anele,1.63E+18,YHOO
1205,2023-06-26 13:06:38+00:00,@nalediontweet Yhoo 😂😂😂,RIZZLEMANN,1.63E+18,YHOO
1206,2023-06-26 13:06:20+00:00,"Been in bed the whole day. Yhoo hai, it’s cold! 😩",Dintle_ZAR,1.63E+18,YHOO
1207,2023-06-26 13:05:37+00:00,@IWatchTrashNow Yhoo! Me too. It’s so sad,dolcetigru,1.63E+18,YHOO
1208,2023-06-26 13:04:10+00:00,@boooneigh @_Kig3n @KokiWabule Yhoo 😂,selenaexe0,1.63E+18,YHOO
1209,2023-06-26 12:56:04+00:00,Yhoo😭 https://t.co/pFmUr6wtrM,uPeace_,1.63E+18,YHOO
1210,2023-06-26 12:55:34+00:00,"Ya'll begged for a Rosemary Ndlovu Documentary. Well @ShowmaxOnline has deliverd. Yhoo mina ngiyamusaba ku Rosemary shame, like how you stab someone 76 times? 😳 https://t.co/Ra8mrKkI3R",CeboFortunate,1.63E+18,YHOO
1211,2023-06-26 12:51:33+00:00,@Mokgadi_Heart Ke bofefe betsa gore o invent words that make no sense at all.... Yhoo cherry tsa South Africa baye Nigeria and bako Nigeria batle kwano...😂🤣,TMfusi2,1.63E+18,YHOO
1212,2023-06-26 12:47:21+00:00,@Sine_MacGowing Yhoo the best yhoo,busiswa_stemele,1.63E+18,YHOO
