Unnamed: 0,date,tweet_content,user_name,id,Tweet Category
294,2023-06-27 03:03:12+00:00,"@0x_Noticer @ProTheDoge @StonkyLeg69 The peoples BITCOIN.

#HarryPotterObamaSonic10Inu 
#SprotoGremlins https://t.co/0M2XZYEGsz",BruceMastiff,1.63E+18,Bitcoin
296,2023-06-27 03:03:01+00:00,@krakenfx it's obvious #bitcoin,sermorpheus,1.63E+18,Bitcoin
297,2023-06-27 03:02:57+00:00,@EarnMayo Bitcoin is overrated.,jalalksoch,1.63E+18,Bitcoin
298,2023-06-27 03:02:56+00:00,@babeswhobitcoin @Bitcoin_CLT @BtcpayServer nice shirt!,ProofofInk,1.63E+18,Bitcoin
300,2023-06-27 03:02:54+00:00,When Will Bitcoin Bull Market Start! (This Is The Signal) https://t.co/RFLg1WfwMv via @YouTube,rusapi3,1.63E+18,Bitcoin
301,2023-06-27 03:02:52+00:00,"Bitcoin Price Aims Higher But 100 SMA Is The Key

https://t.co/SkryG8tTCJ",johnmorganFL,1.63E+18,Bitcoin
302,2023-06-27 03:02:50+00:00,"Blackrock’s spot bitcoin ETF renews optimism, sparks wave of new filings https://t.co/fHfccsUsFY $BLK #BTC $BTC #cryptocurrency #crypto",0xColbert_btc,1.63E+18,Bitcoin
303,2023-06-27 03:02:49+00:00,The bitcoin arms race likely already started.,Greed2Fear,1.63E+18,Bitcoin
304,2023-06-27 03:02:40+00:00,"XRP BULL RUN PRICE Based on Elliott Wave Triangle and Past vs 2021 Bitcoin

$10-$13 or $25

 https://t.co/ax3QzsG37Z",stephenchip,1.63E+18,Bitcoin
305,2023-06-27 03:02:35+00:00,"Very good and strong project 
This project future will bright. All the best

@MdTamim15378490
@Imran78107
@Alim48572030

#Airdrops #Bitcoin    #GGEM #AirdropDet",shadin028,1.63E+18,Bitcoin
306,2023-06-27 03:02:33+00:00,"NEWS :  Tether to start bitcoin mining in Uruguay; Tradecurve, a DeFi platform, will be available globally: Tradecurve, a hybrid crypto exchange, will be available globally. Meanwhile, the issuer of Tether (USDT) is setting up a… #Sponsored #sponsored",Friend_aborti,1.63E+18,Bitcoin
307,2023-06-27 03:02:32+00:00,Now Please send me my Bitcoin !!! https://t.co/ErrHZ5Z5h5,dankanoaz,1.63E+18,Bitcoin
308,2023-06-27 03:02:27+00:00,"NEWS : ARK Invest, Led by Cathie Wood, Poised to Lead Spot Bitcoin ETF Approval Race, Beating BlackRock - Bloomberg",coinquesthub,1.63E+18,Bitcoin
309,2023-06-27 03:02:29+00:00,Bitcoin is everything gold claims to be.,TimKurbis,1.63E+18,Bitcoin
310,2023-06-27 03:02:23+00:00,"Will BTC close above US$31,000 by the end of this week?
#Cryptocurency #bitcoin #WEB3 #DeFi #investment #NFT #MONEY",NewwitApp,1.63E+18,Bitcoin
